EmployeeID,FirstName,LastName,Age,Gender,MaritalStatus,Department,JobRole,MonthlyIncome,EducationLevel,HireDate,EmploymentStatus,ManagerID,BusinessTravel,OverTime
947,Emp947,LN947,53,Nonbinary,Divorced,Engineering,Data Engineer,19607,Associate's,2020-12-24,Active,129.0,Non-Travel,No
948,Emp948,LN948,32,Male,Married,R&D,Lab Technician,3379,Master's,2008-07-18,Leave of Absence,25.0,Non-Travel,No
949,Emp949,LN949,36,Male,Married,IT,IT Support,13509,Associate's,2021-09-24,Active,67.0,Travel_Frequently,Yes
950,Emp950,LN950,36,Female,Married,Customer Success,Customer Success Manager,11649,Bachelor's,2018-06-26,Active,129.0,Travel_Rarely,Yes
951,Emp951,LN951,52,Female,Married,Sales,Sales Representative,4376,Bachelor's,2012-12-27,Leave of Absence,85.0,Travel_Frequently,Yes
952,Emp952,LN952,57,Female,Single,Operations,Operations Analyst,8444,Associate's,2010-01-20,Leave of Absence,75.0,Non-Travel,Yes
953,Emp953,LN953,20,Female,Divorced,IT,IT Support,9056,Associate's,2009-07-23,Leave of Absence,139.0,Travel_Rarely,Yes
954,Emp954,LN954,27,Female,Married,Finance,Accountant,5126,Bachelor's,2017-03-26,Leave of Absence,77.0,Non-Travel,No
955,Emp955,LN955,20,Male,Married,Finance,Accountant,11383,Master's,2022-07-27,Leave of Absence,70.0,Travel_Rarely,Yes
956,Emp956,LN956,58,Male,Divorced,R&D,Research Scientist,6085,PhD,2016-02-05,Leave of Absence,140.0,Travel_Rarely,No
957,Emp957,LN957,44,Nonbinary,Divorced,Marketing,Marketing Analyst,8777,Master's,2009-07-18,Leave of Absence,145.0,Non-Travel,Yes
958,Emp958,LN958,56,Nonbinary,Divorced,R&D,Research Scientist,9291,Associate's,2006-01-19,Active,108.0,Travel_Rarely,No
959,Emp959,LN959,21,Nonbinary,Married,Engineering,Data Engineer,18979,Associate's,2017-06-23,Active,21.0,Non-Travel,Yes
960,Emp960,LN960,52,Nonbinary,Married,Marketing,Brand Manager,15185,Associate's,2019-07-18,Active,46.0,Travel_Frequently,Yes
961,Emp961,LN961,35,Male,Married,Engineering,Data Engineer,6746,High School,2019-12-05,Active,104.0,Non-Travel,No
962,Emp962,LN962,32,Female,Single,Operations,Logistics Coordinator,16300,Master's,2007-05-29,Leave of Absence,21.0,Non-Travel,Yes
963,Emp963,LN963,54,Male,Single,Marketing,Marketing Analyst,11901,Associate's,2012-07-15,Leave of Absence,120.0,Non-Travel,No
964,Emp964,LN964,50,Nonbinary,Married,Human Resources,Recruiter,19643,Associate's,2009-04-17,Terminated,121.0,Travel_Rarely,No
965,Emp965,LN965,52,Male,Single,Human Resources,Recruiter,18358,Associate's,2011-05-17,Terminated,58.0,Non-Travel,No
966,Emp966,LN966,27,Male,Married,R&D,Research Scientist,5717,Bachelor's,2018-01-07,Active,47.0,Travel_Rarely,No
967,Emp967,LN967,22,Male,Married,Human Resources,Recruiter,19003,PhD,2010-11-30,Leave of Absence,19.0,Travel_Frequently,Yes
968,Emp968,LN968,36,Female,Single,IT,Network Engineer,11394,Associate's,2021-07-18,Leave of Absence,119.0,Non-Travel,Yes
969,Emp969,LN969,50,Male,Single,Finance,Finance Manager,6225,High School,2020-10-20,Terminated,139.0,Non-Travel,Yes
970,Emp970,LN970,40,Male,Married,Marketing,Marketing Analyst,17450,Master's,2009-11-08,Terminated,35.0,Travel_Rarely,No
971,Emp971,LN971,29,Male,Married,IT,Systems Admin,8817,Master's,2022-04-27,Leave of Absence,36.0,Non-Travel,Yes
972,Emp972,LN972,32,Male,Divorced,Engineering,DevOps Engineer,11239,High School,2013-06-29,Leave of Absence,2.0,Non-Travel,Yes
973,Emp973,LN973,43,Male,Divorced,Finance,Accountant,10206,High School,2010-02-21,Leave of Absence,58.0,Travel_Frequently,No
974,Emp974,LN974,51,Female,Married,Human Resources,Recruiter,3568,Associate's,2005-04-26,Terminated,8.0,Non-Travel,No
975,Emp975,LN975,57,Female,Married,Human Resources,Recruiter,13555,Associate's,2017-01-17,Leave of Absence,62.0,Travel_Frequently,Yes
976,Emp976,LN976,38,Male,Single,Customer Success,Support Associate,18548,Associate's,2005-04-10,Terminated,21.0,Travel_Frequently,No
977,Emp977,LN977,38,Male,Single,Customer Success,Support Associate,13665,High School,2009-01-09,Leave of Absence,126.0,Non-Travel,Yes
978,Emp978,LN978,60,Male,Married,Operations,Logistics Coordinator,13139,Associate's,2005-12-19,Leave of Absence,115.0,Travel_Rarely,No
979,Emp979,LN979,30,Male,Married,Human Resources,HR Manager,13637,High School,2020-09-20,Leave of Absence,38.0,Travel_Rarely,No
980,Emp980,LN980,30,Male,Married,Marketing,Brand Manager,8905,Bachelor's,2009-01-21,Leave of Absence,7.0,Non-Travel,Yes
981,Emp981,LN981,30,Female,Divorced,R&D,Principal Researcher,16484,High School,2011-06-12,Terminated,6.0,Non-Travel,No
982,Emp982,LN982,49,Male,Divorced,IT,Systems Admin,11867,Associate's,2022-02-26,Terminated,28.0,Non-Travel,Yes
983,Emp983,LN983,45,Male,Married,R&D,Principal Researcher,10226,Associate's,2008-02-24,Active,77.0,Travel_Rarely,No
984,Emp984,LN984,58,Nonbinary,Married,Sales,Sales Representative,6933,PhD,2014-08-17,Active,106.0,Travel_Frequently,No
985,Emp985,LN985,56,Male,Single,Finance,Accountant,9379,Master's,2013-11-27,Leave of Absence,39.0,Travel_Rarely,Yes
986,Emp986,LN986,45,Nonbinary,Married,Engineering,Data Engineer,5508,PhD,2017-05-26,Terminated,5.0,Travel_Rarely,Yes
987,Emp987,LN987,47,Female,Divorced,Customer Success,Customer Success Manager,6281,PhD,2006-05-14,Leave of Absence,95.0,Travel_Frequently,No
988,Emp988,LN988,32,Male,Divorced,IT,Systems Admin,4284,Bachelor's,2009-06-03,Leave of Absence,106.0,Travel_Frequently,No
989,Emp989,LN989,40,Nonbinary,Single,Customer Success,Support Associate,16413,PhD,2014-07-07,Terminated,23.0,Non-Travel,No
990,Emp990,LN990,52,Nonbinary,Single,Human Resources,Recruiter,14632,Master's,2007-07-28,Active,5.0,Travel_Rarely,No
991,Emp991,LN991,49,Nonbinary,Married,Engineering,Data Engineer,5782,Master's,2021-07-22,Leave of Absence,45.0,Non-Travel,No
992,Emp992,LN992,32,Female,Married,Customer Success,Support Associate,14024,High School,2022-10-11,Active,81.0,Non-Travel,Yes
993,Emp993,LN993,44,Male,Divorced,IT,IT Support,19605,Master's,2021-12-27,Terminated,62.0,Non-Travel,No
994,Emp994,LN994,46,Male,Single,Customer Success,Customer Success Manager,10514,High School,2020-06-07,Leave of Absence,44.0,Travel_Frequently,Yes
995,Emp995,LN995,23,Female,Divorced,Finance,Finance Manager,17739,High School,2012-12-31,Terminated,23.0,Travel_Rarely,Yes
996,Emp996,LN996,30,Nonbinary,Single,R&D,Lab Technician,5542,High School,2013-09-18,Terminated,116.0,Travel_Rarely,No
997,Emp997,LN997,36,Nonbinary,Single,R&D,Research Scientist,9992,Master's,2010-07-21,Terminated,133.0,Travel_Frequently,No
998,Emp998,LN998,20,Male,Married,IT,Network Engineer,5018,High School,2016-03-16,Leave of Absence,143.0,Travel_Frequently,Yes
999,Emp999,LN999,44,Male,Single,Marketing,Brand Manager,13510,PhD,2012-07-16,Leave of Absence,69.0,Travel_Rarely,Yes
1000,Emp1000,LN1000,34,Female,Single,Engineering,Software Engineer,19029,PhD,2017-03-14,Active,142.0,Travel_Frequently,Yes
1001,Emp1001,LN1001,26,Female,Single,Human Resources,HR Specialist,18042,Master's,2014-05-26,Leave of Absence,65.0,Travel_Rarely,Yes
1002,Emp1002,LN1002,36,Nonbinary,Single,R&D,Research Scientist,6031,High School,2018-02-02,Leave of Absence,132.0,Non-Travel,Yes
1003,Emp1003,LN1003,21,Nonbinary,Married,Human Resources,HR Manager,7166,Master's,2006-02-08,Leave of Absence,132.0,Travel_Rarely,Yes
1004,Emp1004,LN1004,21,Nonbinary,Married,Sales,Sales Representative,4561,Bachelor's,2012-12-23,Leave of Absence,27.0,Travel_Rarely,Yes
1005,Emp1005,LN1005,39,Male,Single,Marketing,Marketing Analyst,12484,Associate's,2005-11-28,Active,89.0,Travel_Rarely,Yes
1006,Emp1006,LN1006,32,Nonbinary,Single,Finance,Financial Analyst,3713,PhD,2017-03-21,Active,131.0,Non-Travel,Yes
1007,Emp1007,LN1007,59,Nonbinary,Divorced,R&D,Principal Researcher,17612,High School,2015-03-16,Active,15.0,Travel_Rarely,No
1008,Emp1008,LN1008,28,Male,Single,Human Resources,HR Specialist,5529,High School,2005-05-26,Leave of Absence,21.0,Non-Travel,Yes
1009,Emp1009,LN1009,40,Female,Single,Human Resources,Recruiter,10554,Bachelor's,2010-08-19,Terminated,75.0,Non-Travel,Yes
1010,Emp1010,LN1010,46,Male,Divorced,Human Resources,HR Specialist,17466,High School,2013-06-10,Terminated,119.0,Travel_Rarely,Yes
1011,Emp1011,LN1011,43,Female,Single,Human Resources,Recruiter,6527,Associate's,2019-05-13,Active,135.0,Travel_Rarely,No
1012,Emp1012,LN1012,24,Nonbinary,Married,Human Resources,HR Specialist,16489,Bachelor's,2012-06-19,Active,89.0,Travel_Frequently,No
1013,Emp1013,LN1013,55,Male,Divorced,Engineering,Data Engineer,3465,PhD,2021-06-19,Active,41.0,Travel_Rarely,No
1014,Emp1014,LN1014,30,Female,Single,IT,Network Engineer,12127,High School,2009-09-17,Active,21.0,Travel_Rarely,No
1015,Emp1015,LN1015,48,Female,Single,Engineering,DevOps Engineer,19777,Bachelor's,2018-05-17,Active,105.0,Travel_Frequently,Yes
1016,Emp1016,LN1016,55,Male,Divorced,Sales,Sales Representative,16045,Bachelor's,2022-01-09,Active,113.0,Travel_Frequently,No
1017,Emp1017,LN1017,50,Male,Single,Human Resources,Recruiter,13695,High School,2011-02-20,Active,143.0,Travel_Frequently,No
1018,Emp1018,LN1018,45,Female,Divorced,Finance,Accountant,8181,Bachelor's,2008-10-22,Active,79.0,Travel_Frequently,Yes
1019,Emp1019,LN1019,29,Nonbinary,Married,Operations,Operations Analyst,13539,High School,2021-04-10,Active,112.0,Non-Travel,Yes
1020,Emp1020,LN1020,50,Nonbinary,Divorced,Operations,Logistics Coordinator,13409,High School,2016-05-29,Terminated,43.0,Travel_Frequently,Yes
1021,Emp1021,LN1021,41,Nonbinary,Married,Operations,Logistics Coordinator,16859,High School,2013-04-07,Active,126.0,Non-Travel,No
1022,Emp1022,LN1022,25,Nonbinary,Single,Customer Success,Customer Success Manager,12578,Bachelor's,2010-04-30,Terminated,82.0,Travel_Rarely,No
1023,Emp1023,LN1023,48,Female,Married,Operations,Operations Analyst,6981,PhD,2013-04-17,Terminated,33.0,Travel_Rarely,Yes
1024,Emp1024,LN1024,59,Nonbinary,Divorced,Engineering,Software Engineer,13288,PhD,2006-09-14,Terminated,7.0,Travel_Frequently,No
1025,Emp1025,LN1025,37,Female,Divorced,Operations,Logistics Coordinator,12937,Master's,2015-12-17,Active,22.0,Travel_Frequently,No
1026,Emp1026,LN1026,37,Nonbinary,Divorced,Operations,Operations Analyst,3955,High School,2017-01-07,Leave of Absence,103.0,Non-Travel,Yes
1027,Emp1027,LN1027,42,Female,Married,Customer Success,Customer Success Manager,15549,High School,2017-04-11,Leave of Absence,35.0,Non-Travel,Yes
1028,Emp1028,LN1028,60,Nonbinary,Single,Marketing,Marketing Analyst,19388,Master's,2009-08-28,Terminated,38.0,Travel_Frequently,Yes
1029,Emp1029,LN1029,54,Male,Single,Human Resources,HR Specialist,4065,Bachelor's,2009-03-24,Leave of Absence,59.0,Non-Travel,Yes
1030,Emp1030,LN1030,29,Female,Single,Sales,Account Manager,9117,Associate's,2005-04-14,Terminated,17.0,Travel_Frequently,No
1031,Emp1031,LN1031,54,Female,Divorced,Customer Success,Customer Success Manager,4281,PhD,2011-01-07,Active,62.0,Travel_Frequently,Yes
1032,Emp1032,LN1032,23,Nonbinary,Single,Human Resources,HR Manager,15063,PhD,2015-05-12,Active,141.0,Travel_Frequently,No
1033,Emp1033,LN1033,57,Female,Single,Human Resources,HR Specialist,5405,Associate's,2011-03-03,Active,22.0,Non-Travel,No
1034,Emp1034,LN1034,27,Female,Married,Finance,Accountant,3602,Bachelor's,2019-09-29,Leave of Absence,68.0,Non-Travel,No
1035,Emp1035,LN1035,50,Female,Married,Engineering,Data Engineer,13509,PhD,2015-11-23,Active,123.0,Travel_Rarely,Yes
1036,Emp1036,LN1036,31,Nonbinary,Married,Sales,Sales Representative,11608,High School,2016-12-22,Active,67.0,Travel_Frequently,No
1037,Emp1037,LN1037,28,Female,Single,Finance,Accountant,7720,PhD,2010-05-06,Terminated,15.0,Non-Travel,No
1038,Emp1038,LN1038,44,Nonbinary,Married,Marketing,Brand Manager,9952,Master's,2011-12-27,Active,96.0,Travel_Rarely,Yes
1039,Emp1039,LN1039,33,Nonbinary,Divorced,Finance,Finance Manager,17170,High School,2005-06-26,Terminated,86.0,Non-Travel,Yes
1040,Emp1040,LN1040,58,Male,Divorced,Engineering,Software Engineer,7879,PhD,2008-08-09,Active,44.0,Travel_Frequently,Yes
1041,Emp1041,LN1041,38,Female,Single,Marketing,SEO Specialist,7398,Associate's,2006-08-11,Leave of Absence,95.0,Travel_Rarely,Yes
1042,Emp1042,LN1042,44,Nonbinary,Single,R&D,Principal Researcher,11708,High School,2005-08-26,Leave of Absence,87.0,Travel_Frequently,Yes
1043,Emp1043,LN1043,30,Male,Married,Human Resources,Recruiter,6083,Bachelor's,2016-08-02,Active,117.0,Non-Travel,No
1044,Emp1044,LN1044,25,Nonbinary,Divorced,Finance,Accountant,13349,Associate's,2020-03-20,Terminated,13.0,Travel_Rarely,No
1045,Emp1045,LN1045,28,Male,Divorced,R&D,Principal Researcher,4178,PhD,2005-11-01,Terminated,101.0,Non-Travel,Yes
1046,Emp1046,LN1046,44,Male,Divorced,R&D,Research Scientist,15024,PhD,2009-06-05,Terminated,9.0,Travel_Rarely,No
1047,Emp1047,LN1047,50,Female,Divorced,Sales,Sales Representative,4716,Bachelor's,2009-11-10,Terminated,50.0,Travel_Rarely,Yes
1048,Emp1048,LN1048,32,Male,Single,Marketing,Marketing Analyst,4242,PhD,2008-08-04,Active,90.0,Travel_Rarely,Yes
1049,Emp1049,LN1049,46,Male,Divorced,Marketing,SEO Specialist,12584,Associate's,2011-07-31,Terminated,31.0,Non-Travel,Yes
1050,Emp1050,LN1050,50,Nonbinary,Single,IT,IT Support,18082,Bachelor's,2008-02-07,Active,77.0,Travel_Frequently,Yes
1051,Emp1051,LN1051,46,Female,Married,Sales,Sales Representative,11122,Bachelor's,2010-04-01,Terminated,111.0,Non-Travel,No
1052,Emp1052,LN1052,24,Male,Single,Finance,Finance Manager,9445,High School,2012-12-18,Leave of Absence,26.0,Travel_Frequently,No
1053,Emp1053,LN1053,44,Male,Single,Engineering,Data Engineer,16188,Bachelor's,2007-07-28,Terminated,129.0,Non-Travel,Yes
1054,Emp1054,LN1054,35,Female,Married,Marketing,Brand Manager,11636,Associate's,2019-05-03,Leave of Absence,85.0,Travel_Rarely,Yes
1055,Emp1055,LN1055,36,Nonbinary,Married,Customer Success,Customer Success Manager,11754,High School,2020-02-25,Terminated,36.0,Travel_Rarely,Yes
1056,Emp1056,LN1056,29,Female,Divorced,Operations,Operations Analyst,12750,High School,2013-08-26,Terminated,89.0,Travel_Frequently,No
1057,Emp1057,LN1057,56,Nonbinary,Single,Operations,Logistics Coordinator,3800,Master's,2018-06-19,Active,10.0,Non-Travel,Yes
1058,Emp1058,LN1058,25,Male,Divorced,Human Resources,Recruiter,12090,Master's,2022-07-14,Active,3.0,Travel_Rarely,Yes
1059,Emp1059,LN1059,29,Nonbinary,Married,Finance,Financial Analyst,9839,Master's,2008-01-21,Active,93.0,Non-Travel,Yes
1060,Emp1060,LN1060,53,Nonbinary,Married,Marketing,SEO Specialist,4139,PhD,2005-08-18,Active,109.0,Non-Travel,Yes
1061,Emp1061,LN1061,29,Male,Married,Engineering,DevOps Engineer,17368,High School,2006-09-29,Leave of Absence,4.0,Travel_Frequently,No
1062,Emp1062,LN1062,57,Nonbinary,Divorced,Sales,Account Manager,8521,Associate's,2016-07-14,Active,62.0,Non-Travel,Yes
1063,Emp1063,LN1063,35,Nonbinary,Divorced,Human Resources,HR Manager,10004,Associate's,2018-11-24,Terminated,120.0,Travel_Frequently,No
1064,Emp1064,LN1064,34,Female,Married,Customer Success,Customer Success Manager,9108,Master's,2011-09-18,Terminated,121.0,Travel_Rarely,No
1065,Emp1065,LN1065,28,Female,Married,Finance,Finance Manager,9677,Master's,2022-07-03,Leave of Absence,114.0,Non-Travel,No
1066,Emp1066,LN1066,50,Nonbinary,Divorced,Operations,Logistics Coordinator,8882,Master's,2011-04-25,Terminated,128.0,Non-Travel,No
1067,Emp1067,LN1067,26,Nonbinary,Married,IT,Network Engineer,13791,Master's,2020-06-26,Leave of Absence,9.0,Non-Travel,Yes
1068,Emp1068,LN1068,51,Male,Divorced,Marketing,Marketing Analyst,19962,High School,2006-07-30,Terminated,139.0,Travel_Frequently,No
1069,Emp1069,LN1069,46,Male,Divorced,Customer Success,Customer Success Manager,14451,Bachelor's,2011-02-28,Terminated,89.0,Travel_Frequently,Yes
1070,Emp1070,LN1070,47,Male,Single,Human Resources,HR Manager,12022,Master's,2010-06-01,Terminated,5.0,Non-Travel,No
1071,Emp1071,LN1071,54,Female,Married,Finance,Accountant,3023,High School,2015-03-22,Terminated,9.0,Non-Travel,No
1072,Emp1072,LN1072,31,Nonbinary,Married,Operations,Operations Analyst,11230,High School,2015-09-28,Active,135.0,Travel_Rarely,Yes
1073,Emp1073,LN1073,29,Male,Married,Sales,Sales Representative,18100,High School,2011-07-22,Terminated,136.0,Non-Travel,No
1074,Emp1074,LN1074,27,Female,Divorced,Marketing,Marketing Analyst,10401,Associate's,2015-09-01,Active,83.0,Travel_Rarely,No
1075,Emp1075,LN1075,55,Male,Married,Finance,Financial Analyst,9453,High School,2014-12-16,Leave of Absence,54.0,Non-Travel,Yes
1076,Emp1076,LN1076,24,Nonbinary,Married,Sales,Sales Representative,12801,High School,2008-06-01,Terminated,80.0,Non-Travel,No
1077,Emp1077,LN1077,50,Female,Single,IT,Network Engineer,9548,Master's,2007-10-04,Leave of Absence,35.0,Non-Travel,No
1078,Emp1078,LN1078,28,Male,Married,IT,IT Support,5278,Bachelor's,2008-02-04,Terminated,95.0,Travel_Frequently,No
1079,Emp1079,LN1079,54,Female,Single,Finance,Financial Analyst,8633,High School,2016-04-08,Terminated,38.0,Travel_Frequently,No
1080,Emp1080,LN1080,56,Male,Single,Marketing,SEO Specialist,3436,Master's,2010-06-04,Terminated,14.0,Travel_Frequently,Yes
1081,Emp1081,LN1081,48,Nonbinary,Married,Customer Success,Support Associate,9806,PhD,2018-05-16,Leave of Absence,41.0,Non-Travel,No
1082,Emp1082,LN1082,45,Male,Divorced,Operations,Operations Analyst,5182,Bachelor's,2019-03-09,Active,3.0,Travel_Rarely,Yes
1083,Emp1083,LN1083,60,Female,Divorced,Human Resources,HR Manager,11674,Master's,2021-01-22,Leave of Absence,22.0,Travel_Rarely,No
1084,Emp1084,LN1084,33,Male,Divorced,Engineering,Data Engineer,15705,Associate's,2017-06-20,Leave of Absence,21.0,Travel_Frequently,Yes
1085,Emp1085,LN1085,39,Male,Single,R&D,Research Scientist,11626,Master's,2012-08-08,Terminated,53.0,Non-Travel,No
1086,Emp1086,LN1086,43,Nonbinary,Married,Finance,Finance Manager,9097,Master's,2005-06-12,Terminated,115.0,Travel_Frequently,Yes
1087,Emp1087,LN1087,20,Male,Married,Operations,Operations Analyst,3869,Master's,2006-10-01,Leave of Absence,116.0,Travel_Frequently,Yes
1088,Emp1088,LN1088,59,Nonbinary,Divorced,R&D,Principal Researcher,5983,Associate's,2006-10-18,Leave of Absence,40.0,Travel_Frequently,No
1089,Emp1089,LN1089,23,Female,Married,IT,Network Engineer,13240,PhD,2009-08-17,Leave of Absence,121.0,Travel_Rarely,Yes
1090,Emp1090,LN1090,33,Male,Divorced,Human Resources,Recruiter,9364,Bachelor's,2019-11-28,Active,23.0,Non-Travel,No
1091,Emp1091,LN1091,24,Female,Married,Operations,Operations Analyst,6753,High School,2006-03-16,Terminated,27.0,Non-Travel,No
1092,Emp1092,LN1092,28,Female,Divorced,Sales,Sales Executive,14272,PhD,2018-08-13,Terminated,115.0,Travel_Rarely,Yes
1093,Emp1093,LN1093,36,Male,Married,Finance,Financial Analyst,5859,Associate's,2016-08-10,Terminated,20.0,Travel_Frequently,Yes
1094,Emp1094,LN1094,60,Male,Married,Customer Success,Support Associate,14332,Associate's,2008-11-23,Terminated,34.0,Travel_Rarely,Yes
1095,Emp1095,LN1095,59,Male,Married,Marketing,Brand Manager,16683,Master's,2021-10-19,Leave of Absence,97.0,Non-Travel,Yes
1096,Emp1096,LN1096,57,Male,Divorced,IT,Systems Admin,10476,High School,2006-09-21,Leave of Absence,91.0,Travel_Frequently,No
1097,Emp1097,LN1097,20,Nonbinary,Single,Engineering,Software Engineer,6599,Associate's,2014-04-19,Leave of Absence,115.0,Travel_Rarely,No
1098,Emp1098,LN1098,56,Male,Divorced,Sales,Sales Representative,19773,Associate's,2019-02-21,Active,69.0,Travel_Frequently,No
1099,Emp1099,LN1099,41,Male,Married,Finance,Accountant,15841,PhD,2013-09-16,Leave of Absence,105.0,Non-Travel,No
1100,Emp1100,LN1100,43,Female,Divorced,Operations,Operations Analyst,15269,High School,2007-11-08,Terminated,81.0,Travel_Rarely,Yes
1101,Emp1101,LN1101,30,Female,Divorced,Operations,Logistics Coordinator,17514,Master's,2011-12-21,Active,110.0,Travel_Frequently,Yes
1102,Emp1102,LN1102,58,Male,Divorced,Sales,Sales Representative,5778,Master's,2009-12-31,Leave of Absence,124.0,Travel_Frequently,No
1103,Emp1103,LN1103,25,Female,Divorced,R&D,Research Scientist,17236,PhD,2012-11-16,Leave of Absence,47.0,Non-Travel,Yes
1104,Emp1104,LN1104,44,Male,Divorced,Sales,Sales Representative,7398,Associate's,2013-12-17,Leave of Absence,51.0,Non-Travel,No
1105,Emp1105,LN1105,46,Nonbinary,Married,Customer Success,Customer Success Manager,8796,Bachelor's,2012-06-05,Terminated,14.0,Non-Travel,Yes
1106,Emp1106,LN1106,50,Nonbinary,Married,Engineering,DevOps Engineer,14657,High School,2005-04-01,Terminated,132.0,Travel_Rarely,Yes
