employee_id,review_date,review_cycle,overall_rating,goals_score,manager_score,potential_rating,bonus_percentage,promotion_recommendation
1249,2022-12-15,Annual,3,3.18,2.39,Low,6,No
1249,2023-06-15,Mid-Year,5,3.47,4.3,Low,15,No
1250,2021-12-15,Annual,4,4.26,3.62,High,10,No
1250,2022-06-15,Mid-Year,4,3.37,4.05,Low,10,No
1250,2022-12-15,Annual,5,4.06,4.8,Medium,15,No
1250,2023-06-15,Mid-Year,3,2.19,3.32,Low,6,No
1251,2021-12-15,Annual,4,2.52,3.56,Medium,10,No
1251,2022-06-15,Mid-Year,2,1.37,1.7,Medium,3,Yes
1251,2022-12-15,Annual,5,3.83,4.83,Medium,15,Yes
1251,2023-06-15,Mid-Year,3,1.97,3.02,Medium,6,No
1252,2021-12-15,Annual,3,1.85,2.86,Medium,6,No
1252,2022-06-15,Mid-Year,3,2.75,3.07,Medium,6,Yes
1252,2022-12-15,Annual,4,3.44,3.23,Medium,10,No
1252,2023-06-15,Mid-Year,3,1.36,2.52,High,6,No
1254,2021-12-15,Annual,3,2.81,1.51,Medium,6,No
1254,2022-06-15,Mid-Year,2,1.26,1.82,Low,3,No
1254,2022-12-15,Annual,4,3.8,4.66,Medium,10,No
1254,2023-06-15,Mid-Year,3,2.4,1.96,Medium,6,No
1255,2021-12-15,Annual,5,3.87,4.76,Medium,15,Yes
1255,2022-06-15,Mid-Year,3,2.34,2.03,Medium,6,No
1255,2022-12-15,Annual,2,1.36,1.34,Low,3,No
1255,2023-06-15,Mid-Year,3,1.92,2.72,Medium,6,No
1256,2021-12-15,Annual,3,2.68,3.52,Low,6,No
1256,2022-06-15,Mid-Year,2,2.23,2.26,Medium,3,No
1256,2022-12-15,Annual,3,1.89,2.7,Medium,6,No
1256,2023-06-15,Mid-Year,3,2.71,2.6,Medium,6,No
1257,2021-12-15,Annual,3,2.85,2.6,Medium,6,No
1257,2022-06-15,Mid-Year,4,3.08,2.5,Medium,10,No
1257,2022-12-15,Annual,3,2.01,3.94,Low,6,No
1257,2023-06-15,Mid-Year,3,3.1,2.8,Medium,6,No
1258,2021-12-15,Annual,4,2.74,3.44,Medium,10,No
1258,2022-06-15,Mid-Year,3,2.49,2.07,Medium,6,No
1258,2022-12-15,Annual,2,1.22,2.26,Medium,3,Yes
1258,2023-06-15,Mid-Year,2,1.88,1.63,Medium,3,No
1259,2021-12-15,Annual,2,1.87,2.63,Low,3,No
1259,2022-06-15,Mid-Year,4,3.54,4.24,Low,10,No
1259,2022-12-15,Annual,3,2.51,2.15,Medium,6,No
1259,2023-06-15,Mid-Year,3,2.19,1.96,Medium,6,No
1260,2021-12-15,Annual,4,2.08,4.01,High,10,No
1260,2022-06-15,Mid-Year,3,2.73,2.35,Medium,6,No
1260,2022-12-15,Annual,3,1.74,3.27,Medium,6,No
1260,2023-06-15,Mid-Year,5,4.2,5.0,Low,15,No
1263,2021-12-15,Annual,4,2.53,3.7,Medium,10,Yes
1263,2022-06-15,Mid-Year,2,1.43,1.65,Medium,3,No
1263,2022-12-15,Annual,4,3.09,3.41,Low,10,No
1263,2023-06-15,Mid-Year,3,2.54,2.19,Medium,6,No
1264,2021-12-15,Annual,4,4.03,4.19,Low,10,No
1264,2022-06-15,Mid-Year,3,2.4,2.98,Low,6,No
1264,2022-12-15,Annual,3,2.83,1.39,Medium,6,No
1264,2023-06-15,Mid-Year,2,1.66,1.99,Medium,3,Yes
1265,2021-12-15,Annual,4,2.35,3.86,High,10,No
1265,2022-06-15,Mid-Year,3,1.69,2.46,Medium,6,No
1265,2022-12-15,Annual,4,2.32,3.09,Medium,10,No
1265,2023-06-15,Mid-Year,3,2.45,2.74,Medium,6,No
1267,2021-12-15,Annual,1,1.0,1.56,Low,0,No
1267,2022-06-15,Mid-Year,3,1.89,2.33,Medium,6,No
1267,2022-12-15,Annual,3,3.06,3.45,Low,6,No
1267,2023-06-15,Mid-Year,2,1.78,1.79,Medium,3,No
1268,2021-12-15,Annual,4,2.33,3.36,High,10,No
1268,2022-06-15,Mid-Year,3,1.8,3.08,Medium,6,Yes
1268,2022-12-15,Annual,3,2.12,2.56,Medium,6,No
1268,2023-06-15,Mid-Year,1,1.0,1.0,High,0,No
1269,2021-12-15,Annual,3,2.19,2.47,Medium,6,No
1269,2022-06-15,Mid-Year,3,2.8,2.02,Low,6,No
1269,2022-12-15,Annual,3,2.83,2.98,Medium,6,Yes
1269,2023-06-15,Mid-Year,3,1.77,1.81,Medium,6,No
1270,2021-12-15,Annual,1,1.0,1.0,Medium,0,No
1270,2022-06-15,Mid-Year,4,3.03,3.08,Medium,10,No
1270,2022-12-15,Annual,3,2.61,2.43,High,6,No
1270,2023-06-15,Mid-Year,3,1.81,1.91,Medium,6,No
1273,2021-12-15,Annual,3,1.98,2.69,Medium,6,No
1273,2022-06-15,Mid-Year,3,2.22,2.55,Medium,6,No
1273,2022-12-15,Annual,3,2.06,2.13,High,6,No
1273,2023-06-15,Mid-Year,3,1.49,3.12,Medium,6,No
1275,2021-12-15,Annual,3,2.31,1.92,High,6,No
1275,2022-06-15,Mid-Year,3,2.71,2.6,Medium,6,Yes
1275,2022-12-15,Annual,3,2.07,3.36,High,6,No
1275,2023-06-15,Mid-Year,3,2.41,2.39,High,6,No
1277,2021-12-15,Annual,3,2.4,2.76,Medium,6,No
1277,2022-06-15,Mid-Year,3,1.86,2.24,Medium,6,No
1277,2022-12-15,Annual,4,3.14,2.48,Medium,10,Yes
1277,2023-06-15,Mid-Year,1,1.03,1.44,Medium,0,No
1278,2021-12-15,Annual,3,2.14,3.1,Medium,6,No
1278,2022-06-15,Mid-Year,3,2.3,2.35,Medium,6,No
1278,2022-12-15,Annual,3,2.55,2.44,High,6,No
1278,2023-06-15,Mid-Year,3,2.06,1.96,Low,6,No
1279,2021-12-15,Annual,3,2.67,2.46,Low,6,No
1279,2022-06-15,Mid-Year,3,2.99,3.14,Medium,6,No
1279,2022-12-15,Annual,3,2.07,2.61,Medium,6,No
1279,2023-06-15,Mid-Year,3,2.53,2.89,Low,6,No
1280,2021-12-15,Annual,3,2.33,2.39,Low,6,No
1280,2022-06-15,Mid-Year,3,2.46,3.15,High,6,No
1280,2022-12-15,Annual,2,1.43,1.9,Medium,3,No
1280,2023-06-15,Mid-Year,3,2.33,3.11,Medium,6,No
1281,2021-12-15,Annual,3,2.02,2.64,Medium,6,No
1281,2022-06-15,Mid-Year,1,1.0,1.39,High,0,No
1281,2022-12-15,Annual,4,2.66,2.67,Medium,10,No
1281,2023-06-15,Mid-Year,5,4.13,4.03,Medium,15,No
1282,2021-12-15,Annual,3,2.14,2.91,Medium,6,No
1282,2022-06-15,Mid-Year,2,1.57,1.6,Medium,3,No
1282,2022-12-15,Annual,5,4.44,4.39,Medium,15,No
1282,2023-06-15,Mid-Year,3,1.0,2.57,High,6,No
1283,2021-12-15,Annual,1,1.0,1.13,Medium,0,No
1283,2022-06-15,Mid-Year,3,3.13,2.95,Medium,6,No
1283,2022-12-15,Annual,3,2.25,2.81,Medium,6,No
1283,2023-06-15,Mid-Year,3,1.94,2.52,Medium,6,No
1285,2021-12-15,Annual,3,2.33,1.97,Medium,6,No
1285,2022-06-15,Mid-Year,3,3.17,2.17,Medium,6,No
1285,2022-12-15,Annual,5,4.31,4.58,High,15,No
1285,2023-06-15,Mid-Year,4,2.85,3.5,Medium,10,No
1286,2021-12-15,Annual,4,3.3,3.72,Medium,10,No
1286,2022-06-15,Mid-Year,3,2.29,2.61,Low,6,Yes
1286,2022-12-15,Annual,3,2.03,2.62,Medium,6,No
1286,2023-06-15,Mid-Year,3,1.78,2.63,Medium,6,No
1288,2021-12-15,Annual,3,2.4,1.92,High,6,No
1288,2022-06-15,Mid-Year,2,2.05,1.55,Medium,3,No
1288,2022-12-15,Annual,3,2.32,3.27,High,6,Yes
1288,2023-06-15,Mid-Year,5,4.26,5.0,High,15,No
1289,2021-12-15,Annual,2,1.26,2.56,High,3,No
1289,2022-06-15,Mid-Year,3,2.28,2.74,Medium,6,No
1289,2022-12-15,Annual,3,3.03,2.38,Medium,6,No
1289,2023-06-15,Mid-Year,3,2.76,1.81,Low,6,No
1291,2021-12-15,Annual,3,2.46,2.09,High,6,No
1291,2022-06-15,Mid-Year,3,2.19,2.56,Medium,6,Yes
1291,2022-12-15,Annual,4,3.07,3.65,Low,10,No
1291,2023-06-15,Mid-Year,3,2.87,3.37,Medium,6,No
1292,2021-12-15,Annual,3,2.13,2.73,Medium,6,No
1292,2022-06-15,Mid-Year,4,2.99,3.34,Medium,10,No
1292,2022-12-15,Annual,3,2.38,2.38,Low,6,No
1292,2023-06-15,Mid-Year,3,2.85,2.35,High,6,Yes
1293,2021-12-15,Annual,4,3.03,5.0,Medium,10,No
1293,2022-06-15,Mid-Year,3,3.42,2.65,High,6,No
1293,2022-12-15,Annual,4,4.15,3.53,High,10,No
1293,2023-06-15,Mid-Year,1,1.0,1.0,Low,0,No
1294,2021-12-15,Annual,4,3.06,3.7,Medium,10,No
1294,2022-06-15,Mid-Year,3,1.94,2.69,Medium,6,No
1294,2022-12-15,Annual,4,2.7,4.09,Medium,10,No
1294,2023-06-15,Mid-Year,4,3.09,3.87,Medium,10,Yes
1295,2021-12-15,Annual,3,2.68,2.6,Low,6,No
1295,2022-06-15,Mid-Year,1,1.0,1.4,High,0,No
1295,2022-12-15,Annual,3,2.5,2.97,Low,6,No
1295,2023-06-15,Mid-Year,4,2.72,3.1,Medium,10,Yes
1296,2021-12-15,Annual,3,2.38,1.85,Medium,6,Yes
1296,2022-06-15,Mid-Year,3,1.97,3.46,High,6,No
1296,2022-12-15,Annual,3,2.22,2.49,Low,6,No
1296,2023-06-15,Mid-Year,4,2.73,3.84,Medium,10,No
1297,2021-12-15,Annual,3,2.11,1.82,Low,6,No
1297,2022-06-15,Mid-Year,3,2.07,3.14,Medium,6,No
1297,2022-12-15,Annual,3,2.16,2.46,Medium,6,No
1297,2023-06-15,Mid-Year,3,2.63,2.95,Medium,6,No
1298,2021-12-15,Annual,1,1.0,1.0,Medium,0,No
1298,2022-06-15,Mid-Year,4,3.06,3.69,Medium,10,Yes
1298,2022-12-15,Annual,2,2.48,2.08,High,3,No
1298,2023-06-15,Mid-Year,3,2.45,2.97,Medium,6,No
1299,2021-12-15,Annual,3,2.18,2.51,Low,6,No
1299,2022-06-15,Mid-Year,4,2.83,3.27,Low,10,No
1299,2022-12-15,Annual,3,2.78,2.42,Low,6,No
1299,2023-06-15,Mid-Year,4,3.08,3.76,Low,10,No
1301,2021-12-15,Annual,3,2.68,3.22,Medium,6,No
1301,2022-06-15,Mid-Year,2,1.21,1.83,Medium,3,No
1301,2022-12-15,Annual,3,2.56,2.62,High,6,No
1301,2023-06-15,Mid-Year,3,2.62,2.91,Medium,6,No
1303,2021-12-15,Annual,3,3.27,2.49,Medium,6,No
1303,2022-06-15,Mid-Year,3,2.67,3.0,Medium,6,No
1303,2022-12-15,Annual,4,3.56,3.54,Medium,10,No
1303,2023-06-15,Mid-Year,4,2.94,3.13,Medium,10,No
1304,2021-12-15,Annual,4,3.55,2.99,Low,10,No
1304,2022-06-15,Mid-Year,3,2.08,3.11,High,6,No
1304,2022-12-15,Annual,4,2.64,3.61,Medium,10,No
1304,2023-06-15,Mid-Year,4,2.95,3.43,Medium,10,No
1306,2021-12-15,Annual,3,2.58,2.51,Medium,6,No
1306,2022-06-15,Mid-Year,3,3.01,1.79,Medium,6,No
1306,2022-12-15,Annual,3,2.8,3.11,High,6,No
1306,2023-06-15,Mid-Year,2,2.16,1.78,Medium,3,No
1307,2021-12-15,Annual,2,1.48,1.37,Medium,3,Yes
1307,2022-06-15,Mid-Year,4,3.0,3.29,Medium,10,No
1307,2022-12-15,Annual,5,4.49,4.29,High,15,No
1307,2023-06-15,Mid-Year,2,1.42,1.89,Medium,3,No
1308,2021-12-15,Annual,3,2.88,2.29,Medium,6,No
1308,2022-06-15,Mid-Year,3,2.29,2.38,Medium,6,No
1308,2022-12-15,Annual,3,2.35,2.61,Medium,6,No
1308,2023-06-15,Mid-Year,3,2.6,2.22,Medium,6,No
1309,2021-12-15,Annual,3,3.0,2.29,Medium,6,Yes
1309,2022-06-15,Mid-Year,3,2.49,1.55,Medium,6,No
1309,2022-12-15,Annual,3,2.5,2.5,Medium,6,No
1309,2023-06-15,Mid-Year,3,2.19,3.21,Medium,6,No
1310,2021-12-15,Annual,3,1.9,2.79,Medium,6,No
1310,2022-06-15,Mid-Year,1,1.0,1.0,High,0,No
1310,2022-12-15,Annual,4,2.41,3.34,Low,10,No
1310,2023-06-15,Mid-Year,1,1.0,1.0,Medium,0,No
1311,2021-12-15,Annual,4,3.28,3.46,Low,10,No
1311,2022-06-15,Mid-Year,2,1.39,1.98,High,3,No
1311,2022-12-15,Annual,3,1.89,1.93,Medium,6,No
1311,2023-06-15,Mid-Year,3,2.6,3.35,High,6,No
1312,2021-12-15,Annual,3,2.51,3.11,Medium,6,No
1312,2022-06-15,Mid-Year,4,3.4,2.75,Medium,10,No
1312,2022-12-15,Annual,3,2.74,2.38,High,6,No
1312,2023-06-15,Mid-Year,3,2.37,2.09,Medium,6,No
1314,2021-12-15,Annual,3,2.46,2.88,Low,6,No
1314,2022-06-15,Mid-Year,4,3.29,3.98,High,10,No
1314,2022-12-15,Annual,3,2.35,2.5,Low,6,No
1314,2023-06-15,Mid-Year,5,4.44,4.16,Low,15,Yes
1315,2021-12-15,Annual,4,2.92,3.37,Medium,10,No
1315,2022-06-15,Mid-Year,3,1.96,2.48,Low,6,No
1315,2022-12-15,Annual,2,1.46,2.66,Low,3,No
1315,2023-06-15,Mid-Year,3,2.05,2.4,Medium,6,No
1317,2021-12-15,Annual,4,4.14,2.84,High,10,No
1317,2022-06-15,Mid-Year,3,2.78,2.71,Low,6,No
1317,2022-12-15,Annual,3,2.11,2.37,Low,6,No
1317,2023-06-15,Mid-Year,3,2.78,3.18,High,6,No
1318,2021-12-15,Annual,2,2.14,1.86,High,3,No
1318,2022-06-15,Mid-Year,3,2.04,2.62,Low,6,No
1318,2022-12-15,Annual,5,3.62,4.32,Low,15,No
1318,2023-06-15,Mid-Year,3,1.73,2.08,Medium,6,No
1319,2021-12-15,Annual,5,4.58,4.81,Medium,15,No
1319,2022-06-15,Mid-Year,3,2.36,3.37,Medium,6,No
1319,2022-12-15,Annual,4,2.94,3.16,High,10,No
1319,2023-06-15,Mid-Year,3,2.53,1.55,Medium,6,No
1321,2021-12-15,Annual,3,3.38,1.82,Medium,6,No
1321,2022-06-15,Mid-Year,3,2.29,2.2,Medium,6,No
1321,2022-12-15,Annual,3,2.66,2.96,High,6,No
1321,2023-06-15,Mid-Year,3,2.91,2.99,Low,6,Yes
1322,2021-12-15,Annual,5,4.17,4.37,Low,15,No
1322,2022-06-15,Mid-Year,4,3.33,2.87,High,10,No
1322,2022-12-15,Annual,2,2.35,1.16,Medium,3,No
1322,2023-06-15,Mid-Year,3,2.51,3.05,Low,6,No
1324,2021-12-15,Annual,3,2.67,2.96,Low,6,No
1324,2022-06-15,Mid-Year,3,2.18,2.65,Medium,6,No
1324,2022-12-15,Annual,4,4.27,1.85,Medium,10,No
1324,2023-06-15,Mid-Year,5,4.43,4.53,Medium,15,No
1329,2021-12-15,Annual,2,1.79,1.17,Medium,3,No
1329,2022-06-15,Mid-Year,3,1.72,2.4,High,6,No
1329,2022-12-15,Annual,3,2.84,2.0,Medium,6,No
1329,2023-06-15,Mid-Year,3,2.65,2.61,Low,6,No
1331,2021-12-15,Annual,3,2.13,2.42,High,6,No
1331,2022-06-15,Mid-Year,5,3.93,3.8,Medium,15,No
1331,2022-12-15,Annual,4,2.52,3.7,High,10,No
1331,2023-06-15,Mid-Year,3,2.46,2.78,Medium,6,No
1333,2021-12-15,Annual,2,1.87,1.02,High,3,No
1333,2022-06-15,Mid-Year,2,1.28,1.86,High,3,No
1333,2022-12-15,Annual,2,1.62,1.0,Medium,3,No
1333,2023-06-15,Mid-Year,2,1.74,1.76,Medium,3,No
1334,2021-12-15,Annual,4,3.04,3.4,Low,10,No
1334,2022-06-15,Mid-Year,3,2.81,1.81,Medium,6,No
1334,2022-12-15,Annual,2,1.27,1.22,Low,3,No
1334,2023-06-15,Mid-Year,3,2.53,2.27,Medium,6,No
1336,2021-12-15,Annual,3,2.04,2.48,Medium,6,No
1336,2022-06-15,Mid-Year,3,2.55,1.67,Medium,6,No
1336,2022-12-15,Annual,1,1.0,1.0,High,0,No
1336,2023-06-15,Mid-Year,3,2.22,2.8,High,6,No
1338,2021-12-15,Annual,3,2.88,3.35,Medium,6,No
1338,2022-06-15,Mid-Year,4,3.45,3.52,Medium,10,No
1338,2022-12-15,Annual,3,2.16,2.5,Medium,6,No
1338,2023-06-15,Mid-Year,3,2.8,2.4,Medium,6,No
1340,2021-12-15,Annual,3,2.41,2.48,Low,6,No
1340,2022-06-15,Mid-Year,4,3.34,3.77,Medium,10,Yes
1340,2022-12-15,Annual,4,2.48,3.77,Medium,10,No
1340,2023-06-15,Mid-Year,3,2.51,2.59,Low,6,No
1344,2021-12-15,Annual,5,4.23,4.05,High,15,No
1344,2022-06-15,Mid-Year,3,2.67,2.08,Medium,6,No
1344,2022-12-15,Annual,2,1.0,1.37,High,3,No
1344,2023-06-15,Mid-Year,3,1.92,1.9,Low,6,No
1346,2021-12-15,Annual,3,2.3,2.48,Medium,6,No
1346,2022-06-15,Mid-Year,4,3.3,3.59,Medium,10,No
1346,2022-12-15,Annual,3,2.29,2.4,Medium,6,No
1346,2023-06-15,Mid-Year,4,3.74,3.43,Medium,10,Yes
1349,2021-12-15,Annual,4,3.76,2.66,Medium,10,No
1349,2022-06-15,Mid-Year,4,3.2,2.65,Medium,10,Yes
1349,2022-12-15,Annual,2,1.25,1.83,High,3,No
1349,2023-06-15,Mid-Year,3,2.08,2.7,Low,6,No
1350,2021-12-15,Annual,5,4.25,4.78,High,15,No
1350,2022-06-15,Mid-Year,3,2.94,2.59,Medium,6,No
1350,2022-12-15,Annual,4,3.2,2.64,Medium,10,No
1350,2023-06-15,Mid-Year,3,2.29,2.37,Medium,6,No
1352,2021-12-15,Annual,3,2.95,2.69,Medium,6,No
1352,2022-06-15,Mid-Year,3,2.34,2.34,Medium,6,No
1352,2022-12-15,Annual,1,1.0,1.23,Medium,0,No
1352,2023-06-15,Mid-Year,1,1.5,1.64,High,0,No
1355,2021-12-15,Annual,3,2.52,3.04,Medium,6,No
1355,2022-06-15,Mid-Year,3,2.62,3.02,Medium,6,Yes
1355,2022-12-15,Annual,5,3.3,4.87,Low,15,No
1355,2023-06-15,Mid-Year,3,2.17,1.89,High,6,No
1356,2021-12-15,Annual,2,1.97,1.86,Medium,3,No
1356,2022-06-15,Mid-Year,3,2.42,2.09,Medium,6,No
1356,2022-12-15,Annual,3,1.6,2.23,High,6,No
1356,2023-06-15,Mid-Year,4,2.73,3.49,Low,10,No
1358,2021-12-15,Annual,3,2.01,2.89,High,6,No
1358,2022-06-15,Mid-Year,4,2.6,3.28,Low,10,No
1358,2022-12-15,Annual,2,1.46,2.06,Low,3,No
1358,2023-06-15,Mid-Year,4,3.79,4.56,Medium,10,No
1360,2021-12-15,Annual,2,2.04,1.25,Medium,3,No
1360,2022-06-15,Mid-Year,3,3.03,2.05,Low,6,No
1360,2022-12-15,Annual,3,2.75,2.51,Medium,6,No
1360,2023-06-15,Mid-Year,3,3.13,2.71,High,6,No
1361,2021-12-15,Annual,3,3.29,2.75,Medium,6,No
1361,2022-06-15,Mid-Year,3,2.48,3.65,High,6,No
1361,2022-12-15,Annual,2,1.63,2.09,Medium,3,No
1361,2023-06-15,Mid-Year,3,2.25,1.78,Low,6,No
1362,2021-12-15,Annual,3,2.51,2.27,Medium,6,No
1362,2022-06-15,Mid-Year,3,2.25,2.87,Low,6,Yes
1362,2022-12-15,Annual,4,2.53,3.8,Medium,10,No
1362,2023-06-15,Mid-Year,2,1.31,3.04,Medium,3,No
1363,2021-12-15,Annual,3,1.88,2.61,Medium,6,No
1363,2022-06-15,Mid-Year,1,1.0,1.0,Medium,0,No
1363,2022-12-15,Annual,3,2.46,2.45,Medium,6,No
1363,2023-06-15,Mid-Year,4,3.43,3.01,Low,10,No
1364,2021-12-15,Annual,1,1.0,1.47,Low,0,No
1364,2022-06-15,Mid-Year,4,3.41,3.56,Medium,10,Yes
1364,2022-12-15,Annual,1,1.0,1.15,Low,0,No
1364,2023-06-15,Mid-Year,3,2.57,2.38,Low,6,Yes
1367,2021-12-15,Annual,2,1.12,1.0,Low,3,No
1367,2022-06-15,Mid-Year,2,1.85,1.97,Medium,3,No
1367,2022-12-15,Annual,5,3.89,5.0,Low,15,Yes
1367,2023-06-15,Mid-Year,4,3.22,3.47,High,10,No
1368,2021-12-15,Annual,3,1.97,2.28,Medium,6,No
1368,2022-06-15,Mid-Year,3,2.64,2.32,Medium,6,No
1368,2022-12-15,Annual,2,2.08,1.12,Medium,3,No
1368,2023-06-15,Mid-Year,2,1.98,1.15,Low,3,Yes
1369,2021-12-15,Annual,3,3.07,2.91,Low,6,No
1369,2022-06-15,Mid-Year,3,2.24,2.71,Low,6,No
1369,2022-12-15,Annual,4,3.35,3.71,Low,10,No
1369,2023-06-15,Mid-Year,4,3.13,3.23,Medium,10,No
1371,2021-12-15,Annual,1,1.0,1.0,Medium,0,No
1371,2022-06-15,Mid-Year,3,3.0,3.07,Medium,6,No
1371,2022-12-15,Annual,1,1.0,1.0,Medium,0,No
1371,2023-06-15,Mid-Year,3,2.1,2.94,High,6,No
1372,2021-12-15,Annual,3,1.91,1.99,Medium,6,No
1372,2022-06-15,Mid-Year,3,2.59,1.79,Medium,6,No
1372,2022-12-15,Annual,3,2.01,1.97,Medium,6,No
1372,2023-06-15,Mid-Year,4,3.18,4.09,Medium,10,No
1373,2021-12-15,Annual,3,2.55,3.14,Low,6,No
1373,2022-06-15,Mid-Year,2,1.58,1.42,Medium,3,No
1373,2022-12-15,Annual,3,2.53,2.85,Low,6,No
1373,2023-06-15,Mid-Year,3,1.82,2.88,Medium,6,No
1374,2021-12-15,Annual,2,1.37,2.14,Medium,3,Yes
1374,2022-06-15,Mid-Year,2,1.37,1.82,Medium,3,Yes
1374,2022-12-15,Annual,3,2.34,2.53,Medium,6,No
1374,2023-06-15,Mid-Year,3,2.18,2.26,Low,6,No
1375,2021-12-15,Annual,2,1.44,1.0,High,3,No
1375,2022-06-15,Mid-Year,3,2.4,2.28,Medium,6,No
1375,2022-12-15,Annual,3,2.5,2.27,Low,6,No
1375,2023-06-15,Mid-Year,1,1.0,1.0,Medium,0,No
1377,2021-12-15,Annual,4,3.48,3.47,High,10,No
1377,2022-06-15,Mid-Year,3,2.23,1.7,Medium,6,No
1377,2022-12-15,Annual,5,3.83,3.99,High,15,No
1377,2023-06-15,Mid-Year,4,3.12,3.91,Low,10,No
1379,2021-12-15,Annual,1,1.0,1.0,Medium,0,No
1379,2022-06-15,Mid-Year,3,1.8,1.73,Low,6,No
1379,2022-12-15,Annual,2,1.66,2.24,High,3,No
1379,2023-06-15,Mid-Year,3,1.82,2.08,Medium,6,No
1380,2021-12-15,Annual,4,3.42,4.12,High,10,No
1380,2022-06-15,Mid-Year,3,2.41,2.05,Medium,6,No
1380,2022-12-15,Annual,3,2.6,2.67,Medium,6,No
1380,2023-06-15,Mid-Year,2,1.0,1.98,Low,3,No
1382,2021-12-15,Annual,3,1.33,2.98,Medium,6,No
1382,2022-06-15,Mid-Year,4,3.36,3.38,High,10,No
1382,2022-12-15,Annual,3,2.44,2.31,Medium,6,Yes
1382,2023-06-15,Mid-Year,3,2.17,2.23,High,6,No
1383,2021-12-15,Annual,2,1.88,1.41,Medium,3,No
1383,2022-06-15,Mid-Year,2,1.14,1.02,Medium,3,No
1383,2022-12-15,Annual,3,2.37,2.46,Low,6,Yes
1383,2023-06-15,Mid-Year,3,2.29,2.97,Medium,6,No
1387,2021-12-15,Annual,3,2.49,2.96,Medium,6,Yes
1387,2022-06-15,Mid-Year,3,2.53,1.64,High,6,No
1387,2022-12-15,Annual,4,3.24,3.68,Medium,10,No
1387,2023-06-15,Mid-Year,3,2.86,2.59,Medium,6,Yes
1389,2021-12-15,Annual,3,2.3,2.14,Low,6,No
1389,2022-06-15,Mid-Year,3,2.07,1.89,Medium,6,No
1389,2022-12-15,Annual,3,2.45,2.8,High,6,No
1389,2023-06-15,Mid-Year,3,2.23,2.5,Medium,6,No
1390,2021-12-15,Annual,3,2.75,2.3,Medium,6,No
1390,2022-06-15,Mid-Year,2,1.36,1.36,Medium,3,No
1390,2022-12-15,Annual,3,2.13,2.31,Medium,6,Yes
1390,2023-06-15,Mid-Year,3,1.91,2.98,Medium,6,No
1391,2021-12-15,Annual,1,1.0,1.0,Medium,0,No
1391,2022-06-15,Mid-Year,3,2.36,2.7,Medium,6,No
1391,2022-12-15,Annual,3,2.59,3.99,Low,6,No
1391,2023-06-15,Mid-Year,4,2.85,3.25,High,10,No
1392,2021-12-15,Annual,3,2.13,2.38,Medium,6,No
1392,2022-06-15,Mid-Year,3,2.69,2.42,High,6,No
1392,2022-12-15,Annual,3,1.9,2.61,Low,6,No
1392,2023-06-15,Mid-Year,3,1.82,2.91,Medium,6,No
1394,2021-12-15,Annual,4,3.07,3.22,Medium,10,No
1394,2022-06-15,Mid-Year,3,2.53,3.1,Medium,6,No
1394,2022-12-15,Annual,2,1.63,2.52,Low,3,No
1394,2023-06-15,Mid-Year,4,3.49,3.05,Medium,10,No
1395,2021-12-15,Annual,4,2.51,3.31,Medium,10,Yes
1395,2022-06-15,Mid-Year,3,2.99,1.89,Medium,6,No
1395,2022-12-15,Annual,3,2.11,2.27,Medium,6,No
1395,2023-06-15,Mid-Year,3,2.21,3.0,Medium,6,No
1396,2021-12-15,Annual,4,3.58,3.26,Low,10,No
1396,2022-06-15,Mid-Year,3,2.04,2.64,Medium,6,No
1396,2022-12-15,Annual,2,2.23,1.65,Medium,3,No
1396,2023-06-15,Mid-Year,3,2.6,2.61,Low,6,No
1397,2021-12-15,Annual,3,2.99,2.92,Medium,6,No
1397,2022-06-15,Mid-Year,4,3.04,2.8,Medium,10,No
1397,2022-12-15,Annual,5,4.28,4.12,Medium,15,No
1397,2023-06-15,Mid-Year,2,2.0,2.09,High,3,No
1399,2021-12-15,Annual,3,2.42,1.9,Medium,6,No
1399,2022-06-15,Mid-Year,4,3.43,3.23,Medium,10,No
1399,2022-12-15,Annual,3,2.43,3.39,Medium,6,No
1399,2023-06-15,Mid-Year,3,2.45,2.57,Medium,6,No
1401,2021-12-15,Annual,2,1.05,2.77,Low,3,No
1401,2022-06-15,Mid-Year,3,2.34,2.86,Low,6,No
1401,2022-12-15,Annual,3,2.52,3.08,Low,6,No
1401,2023-06-15,Mid-Year,4,2.4,2.89,Medium,10,No
1402,2021-12-15,Annual,3,2.12,3.24,Low,6,No
1402,2022-06-15,Mid-Year,4,2.89,3.15,Medium,10,No
1402,2022-12-15,Annual,4,2.74,3.41,Medium,10,No
1402,2023-06-15,Mid-Year,3,2.58,1.76,Medium,6,No
1403,2021-12-15,Annual,2,1.85,2.07,Medium,3,No
1403,2022-06-15,Mid-Year,2,2.23,2.16,Medium,3,Yes
1403,2022-12-15,Annual,4,3.77,2.86,Medium,10,No
1403,2023-06-15,Mid-Year,3,2.68,2.28,Medium,6,Yes
1405,2021-12-15,Annual,3,2.99,2.54,Medium,6,Yes
1405,2022-06-15,Mid-Year,2,1.0,1.67,Medium,3,Yes
1405,2022-12-15,Annual,1,1.0,1.55,Medium,0,No
1405,2023-06-15,Mid-Year,4,2.81,2.7,Medium,10,No
1407,2021-12-15,Annual,5,4.29,4.06,Medium,15,No
1407,2022-06-15,Mid-Year,3,2.09,2.92,Medium,6,No
